"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","question_id"
963,282,"8_fb_1_e_s_im",8,"attention_check",7,"bedroom","hall","False",23943.5,963,"end_loc"
965,395,"5_fb_1_e_e_im",5,"attention_check",6,"hall","HALL","True",7380.30000001192,965,"start_loc"
966,395,"5_fb_1_e_e_im",5,"attention_check",7,"study","HALL","False",47503.6999999881,966,"end_loc"
968,703,"11_fb_1_e_e_ex",11,"attention_check",6,"suitcase","backpack","False",4212,968,"start_loc"
969,703,"11_fb_1_e_e_ex",11,"attention_check",7,"backpack","nicole","False",2566,969,"end_loc"
971,530,"10_tb_1_s_s_im",10,"attention_check",6,"toolbox","spread cement","False",17495,971,"start_loc"
972,530,"10_tb_1_s_s_im",10,"attention_check",7,"van","van instead of toolbox","False",48409,972,"end_loc"
974,696,"7_fb_1_e_e_ex",7,"attention_check",6,"garage","GOOD","False",5776.70000004768,974,"start_loc"
975,696,"7_fb_1_e_e_ex",7,"attention_check",7,"fridge","GOOD","False",5359.90000009537,975,"end_loc"
977,476,"3_fb_1_s_e_im",3,"attention_check",6,"sink","basket","False",37609,977,"start_loc"
978,476,"3_fb_1_s_e_im",3,"attention_check",7,"basket","wash stain off his shirt","False",80743,978,"end_loc"
980,199,"6_tb_1_e_s_ex",6,"attention_check",6,"drawer","documents away in a cabinet and the stapler away in a drawer","False",33408,980,"start_loc"
981,199,"6_tb_1_e_s_ex",6,"attention_check",7,"cabinet","drawer","False",18775,981,"end_loc"
983,628,"2_fb_1_e_e_ex",2,"attention_check",6,"cupboard","cupboard","True",10754.400000006,983,"start_loc"
984,628,"2_fb_1_e_e_ex",2,"attention_check",7,"fridge","refrigerator","False",7755,984,"end_loc"
986,645,"10_fb_1_s_e_im",10,"attention_check",6,"toolbox","toolbox","True",8653.39999999106,986,"start_loc"
987,645,"10_fb_1_s_e_im",10,"attention_check",7,"van","van","True",7212,987,"end_loc"
989,681,"6_fb_1_e_e_im",6,"attention_check",6,"drawer","BOOKS","False",7454.30000007153,989,"start_loc"
990,681,"6_fb_1_e_e_im",6,"attention_check",7,"cabinet","LAURA","False",12194.6000000238,990,"end_loc"
992,634,"11_tb_1_e_e_im",11,"attention_check",6,"suitcase","suitcase","True",8654.5,992,"start_loc"
993,634,"11_tb_1_e_e_im",11,"attention_check",7,"backpack","suitcase","False",4004.40000009537,993,"end_loc"
995,441,"1_fb_1_e_s_im",1,"attention_check",6,"box","shelf","False",16783.6999999285,995,"start_loc"
996,441,"1_fb_1_e_s_im",1,"attention_check",7,"basket","elsewhere","False",10492.6000000238,996,"end_loc"
998,710,"8_tb_1_e_s_im",8,"attention_check",6,"hall","dfhg","False",2003,998,"start_loc"
999,710,"8_tb_1_e_s_im",8,"attention_check",7,"bedroom","dgh","False",1688,999,"end_loc"
1001,454,"2_tb_1_e_e_im",2,"attention_check",6,"cupboard","SANDWICH","False",16871.2000007629,1001,"start_loc"
1002,454,"2_tb_1_e_e_im",2,"attention_check",7,"fridge","KITCHEN","False",28314.2999992371,1002,"end_loc"
1004,647,"5_tb_1_e_s_ex",5,"attention_check",6,"hall","hall","True",8858.39999999991,1004,"start_loc"
1005,647,"5_tb_1_e_s_ex",5,"attention_check",7,"study","study","True",10105.1000000001,1005,"end_loc"
1007,603,"3_tb_1_e_e_ex",3,"attention_check",6,"sink","While still in high school, she signed a modeling contract with Elite Model Management. She made her film debut at age 21 opposite Jim Carrey in the comedy The Mask","False",30570,1007,"start_loc"
1008,603,"3_tb_1_e_e_ex",3,"attention_check",7,"basket","YES","False",39559,1008,"end_loc"
1010,592,"6_tb_1_e_s_ex",6,"attention_check",6,"drawer","good","False",5149,1010,"start_loc"
1011,592,"6_tb_1_e_s_ex",6,"attention_check",7,"cabinet","nice","False",11671,1011,"end_loc"
1013,566,"9_tb_1_e_e_ex",9,"attention_check",6,"cupboard","Cupboard","True",10798,1013,"start_loc"
1014,566,"9_tb_1_e_e_ex",9,"attention_check",7,"drawer","Drawer","True",13207,1014,"end_loc"
1016,638,"4_tb_1_e_s_ex",4,"attention_check",6,"shed","field","False",4741.10000002384,1016,"start_loc"
1017,638,"4_tb_1_e_s_ex",4,"attention_check",7,"garage","garage","True",6375.5,1017,"end_loc"
1019,451,"9_tb_1_s_e_ex",9,"attention_check",6,"cupboard","GARAGE","False",35802,1019,"start_loc"
1020,451,"9_tb_1_s_e_ex",9,"attention_check",7,"drawer","LAST","False",35730,1020,"end_loc"
1022,718,"9_tb_1_s_e_ex",9,"attention_check",6,"cupboard","kitchen","False",2730.20000000298,1022,"start_loc"
1023,718,"9_tb_1_s_e_ex",9,"attention_check",7,"drawer","table","False",3706.5,1023,"end_loc"
1025,528,"9_fb_1_s_s_im",9,"attention_check",6,"cupboard","hpme","False",5622.39999985695,1025,"start_loc"
1026,528,"9_fb_1_s_s_im",9,"attention_check",7,"drawer","home","False",8333.20000004768,1026,"end_loc"
1028,550,"2_tb_1_e_s_ex",2,"attention_check",6,"cupboard","cupboard","True",4766.80000000075,1028,"start_loc"
1029,550,"2_tb_1_e_s_ex",2,"attention_check",7,"fridge","fridge","True",9360.89999999851,1029,"end_loc"
1031,685,"7_tb_1_s_e_ex",7,"attention_check",6,"garage","garage","True",4039.5,1031,"start_loc"
1032,685,"7_tb_1_s_e_ex",7,"attention_check",7,"fridge","fridge","True",4300.89999997616,1032,"end_loc"
1034,670,"12_fb_1_s_s_ex",12,"attention_check",6,"stable","character","False",10734,1034,"start_loc"
1035,670,"12_fb_1_s_s_ex",12,"attention_check",7,"hut","honest","False",5368,1035,"end_loc"
1037,688,"6_fb_1_s_s_ex",6,"attention_check",6,"drawer","drawer","True",2566.39999999851,1037,"start_loc"
1038,688,"6_fb_1_s_s_ex",6,"attention_check",7,"cabinet","drawer","False",4889.39999999851,1038,"end_loc"
1040,686,"6_tb_1_s_e_im",6,"attention_check",6,"drawer","drawer","True",13618,1040,"start_loc"
1041,686,"6_tb_1_s_e_im",6,"attention_check",7,"cabinet","cabinet","True",6582,1041,"end_loc"
1043,427,"9_fb_1_s_s_ex",9,"attention_check",6,"cupboard","cupboard","True",18048.8999999985,1043,"start_loc"
1044,427,"9_fb_1_s_s_ex",9,"attention_check",7,"drawer","drawer","True",12333.8999999985,1044,"end_loc"
1046,675,"1_tb_1_e_e_ex",1,"attention_check",6,"box","near library","False",14499,1046,"start_loc"
1047,675,"1_tb_1_e_e_ex",1,"attention_check",7,"basket","lake","False",7482,1047,"end_loc"
1049,712,"8_tb_1_s_s_ex",8,"attention_check",6,"hall","1","False",3001.89999997616,1049,"start_loc"
1050,712,"8_tb_1_s_s_ex",8,"attention_check",7,"bedroom","1","False",1828.39999997616,1050,"end_loc"
1052,418,"5_tb_1_e_e_ex",5,"attention_check",6,"hall","Hall","True",12150.6999999881,1052,"start_loc"
1053,418,"5_tb_1_e_e_ex",5,"attention_check",7,"study","study","True",48282.3000000119,1053,"end_loc"
1055,588,"3_fb_1_s_e_im",3,"attention_check",6,"sink","sink","True",17444,1055,"start_loc"
1056,588,"3_fb_1_s_e_im",3,"attention_check",7,"basket","room","False",12837,1056,"end_loc"
1058,644,"7_fb_1_e_e_ex",7,"attention_check",6,"garage","garage","True",24145.7000007629,1058,"start_loc"
1059,644,"7_fb_1_e_e_ex",7,"attention_check",7,"fridge","fridge","True",9712.89999961853,1059,"end_loc"
1061,680,"12_fb_1_s_e_im",12,"attention_check",6,"stable","BACKPACK","False",15116,1061,"start_loc"
1062,680,"12_fb_1_s_e_im",12,"attention_check",7,"hut","HUT","True",14114,1062,"end_loc"
1064,662,"4_fb_1_e_s_im",4,"attention_check",6,"shed","garage","False",7755,1064,"start_loc"
1065,662,"4_fb_1_e_s_im",4,"attention_check",7,"garage","garage","True",5045,1065,"end_loc"
1067,711,"4_tb_1_e_e_im",4,"attention_check",6,"shed","good","False",6120,1067,"start_loc"
1068,711,"4_tb_1_e_e_im",4,"attention_check",7,"garage","good","False",2639,1068,"end_loc"
1070,731,"1_tb_1_e_s_im",1,"attention_check",6,"box","grow","False",4131.30000114441,1070,"start_loc"
1071,731,"1_tb_1_e_s_im",1,"attention_check",7,"basket","end","False",3161.60000038147,1071,"end_loc"
1073,672,"4_tb_1_e_e_ex",4,"attention_check",6,"shed","yard","False",28583.2999999523,1073,"start_loc"
1074,672,"4_tb_1_e_e_ex",4,"attention_check",7,"garage","garage","True",10712.5999999046,1074,"end_loc"
1076,323,"10_fb_1_s_e_im",10,"attention_check",6,"toolbox","spread cement","False",68876.1000000238,1076,"start_loc"
1077,323,"10_fb_1_s_e_im",10,"attention_check",7,"van","van","True",32363.8999999762,1077,"end_loc"
1079,512,"4_fb_1_s_e_ex",4,"attention_check",6,"shed","hand","False",19528,1079,"start_loc"
1080,512,"4_fb_1_s_e_ex",4,"attention_check",7,"garage","end","False",28002,1080,"end_loc"
1082,607,"5_fb_1_s_s_ex",5,"attention_check",6,"hall","bag","False",8267,1082,"start_loc"
1083,607,"5_fb_1_s_s_ex",5,"attention_check",7,"study","bag","False",5720,1083,"end_loc"
1085,698,"10_fb_1_e_e_ex",10,"attention_check",6,"toolbox","he put the shovel","False",20644.6999999881,1085,"start_loc"
1086,698,"10_fb_1_e_e_ex",10,"attention_check",7,"van","john","False",6998.69999998808,1086,"end_loc"
1088,633,"4_tb_1_e_e_im",4,"attention_check",6,"shed","in the shed","False",8109.09999999404,1088,"start_loc"
1089,633,"4_tb_1_e_e_im",4,"attention_check",7,"garage","in the garage","False",6201.20000000298,1089,"end_loc"
1091,690,"10_tb_1_e_s_im",10,"attention_check",6,"toolbox","END","False",13428,1091,"start_loc"
1092,690,"10_tb_1_e_s_im",10,"attention_check",7,"van","JOHN","False",10393,1092,"end_loc"
1094,659,"11_tb_1_s_e_ex",11,"attention_check",6,"suitcase","suitcase","True",16480,1094,"start_loc"
1095,659,"11_tb_1_s_e_ex",11,"attention_check",7,"backpack","backpack","True",13298,1095,"end_loc"
1097,572,"2_fb_1_e_s_ex",2,"attention_check",6,"cupboard","cupboard","True",43987.8000000119,1097,"start_loc"
1098,572,"2_fb_1_e_s_ex",2,"attention_check",7,"fridge","fridge","True",22293.3000000119,1098,"end_loc"
1100,642,"5_fb_1_e_e_ex",5,"attention_check",6,"hall","hall","True",9586.60000000149,1100,"start_loc"
1101,642,"5_fb_1_e_e_ex",5,"attention_check",7,"study","study","True",11530.6000000015,1101,"end_loc"
1103,691,"2_tb_1_s_s_im",2,"attention_check",6,"cupboard","cupboard","True",7695.5,1103,"start_loc"
1104,691,"2_tb_1_s_s_im",2,"attention_check",7,"fridge","fridge","True",6199.5,1104,"end_loc"
1106,667,"5_fb_1_e_s_ex",5,"attention_check",6,"hall","hall","True",18232,1106,"start_loc"
1107,667,"5_fb_1_e_s_ex",5,"attention_check",7,"study","bathroom","False",13941,1107,"end_loc"
1109,364,"10_fb_1_s_s_im",10,"attention_check",6,"toolbox","toolbox","True",7967.20000000298,1109,"start_loc"
1110,364,"10_fb_1_s_s_im",10,"attention_check",7,"van","van","True",5868.20000000298,1110,"end_loc"
1112,657,"8_tb_1_s_s_im",8,"attention_check",6,"hall","painting","False",10451,1112,"start_loc"
1113,657,"8_tb_1_s_s_im",8,"attention_check",7,"bedroom","Sarah","False",10311.8000000119,1113,"end_loc"
1115,446,"10_tb_1_s_s_im",10,"attention_check",6,"toolbox","toolbox","True",8863.29999998212,1115,"start_loc"
1116,446,"10_tb_1_s_s_im",10,"attention_check",7,"van","van","True",29711.900000006,1116,"end_loc"
1118,745,"6_tb_1_e_e_ex",6,"attention_check",6,"drawer","drawer","True",6104,1118,"start_loc"
1119,745,"6_tb_1_e_e_ex",6,"attention_check",7,"cabinet","cabinet","True",3883,1119,"end_loc"
1121,327,"5_tb_1_e_s_im",5,"attention_check",6,"hall"," puts ","False",22839.1999999881,1121,"start_loc"
1122,327,"5_tb_1_e_s_im",5,"attention_check",7,"study","family home","False",27673.1999999881,1122,"end_loc"
1124,515,"7_fb_1_e_s_im",7,"attention_check",6,"garage","TABLE","False",27942.7000002861,1124,"start_loc"
1125,515,"7_fb_1_e_s_im",7,"attention_check",7,"fridge","LOSS","False",16533.1999998093,1125,"end_loc"
1127,660,"8_tb_1_e_e_ex",8,"attention_check",6,"hall","hall","True",19450.3999998569,1127,"start_loc"
1128,660,"8_tb_1_e_e_ex",8,"attention_check",7,"bedroom","bedroom","True",12424.5999999046,1128,"end_loc"
1130,410,"2_fb_1_s_s_im",2,"attention_check",6,"cupboard","cupboard","True",59807,1130,"start_loc"
1131,410,"2_fb_1_s_s_im",2,"attention_check",7,"fridge","sandwich","False",56401,1131,"end_loc"
1133,704,"3_fb_1_s_s_ex",3,"attention_check",6,"sink","sink","True",7361,1133,"start_loc"
1134,704,"3_fb_1_s_s_ex",3,"attention_check",7,"basket","basket","True",8288,1134,"end_loc"
1136,728,"12_tb_1_s_s_im",12,"attention_check",6,"stable","Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin put the saddle in the hut instead of the stable. ","False",5511.39999997616,1136,"start_loc"
1137,728,"12_tb_1_s_s_im",12,"attention_check",7,"hut","Yes","False",2517.39999997616,1137,"end_loc"
1139,604,"4_tb_1_e_e_ex",4,"attention_check",6,"shed","garage","False",28850,1139,"start_loc"
1140,604,"4_tb_1_e_e_ex",4,"attention_check",7,"garage","paula going for work","False",27609.1999998093,1140,"end_loc"
1142,540,"2_tb_1_s_s_ex",2,"attention_check",6,"cupboard","fridge","False",6366,1142,"start_loc"
1143,540,"2_tb_1_s_s_ex",2,"attention_check",7,"fridge","cupboard","False",4957.40000000596,1143,"end_loc"
1145,587,"9_fb_1_s_e_im",9,"attention_check",6,"cupboard","Uses greater","False",17652.6000001431,1145,"start_loc"
1146,587,"9_fb_1_s_e_im",9,"attention_check",7,"drawer","realize lisa","False",4672.90000009537,1146,"end_loc"
1148,183,"7_fb_1_s_s_im",7,"attention_check",6,"garage","garage","True",6186.70000004768,1148,"start_loc"
1149,183,"7_fb_1_s_s_im",7,"attention_check",7,"fridge","fridge","True",5386,1149,"end_loc"
1151,694,"5_tb_1_e_e_im",5,"attention_check",6,"hall","hall","True",8294.20000004768,1151,"start_loc"
1152,694,"5_tb_1_e_e_im",5,"attention_check",7,"study","study","True",6238.09999990463,1152,"end_loc"
1154,713,"9_tb_1_e_s_im",9,"attention_check",6,"cupboard","the cupboard","False",9056.10000000149,1154,"start_loc"
1155,713,"9_tb_1_e_s_im",9,"attention_check",7,"drawer","the drawer","False",6232.39999999851,1155,"end_loc"
1157,757,"8_tb_1_e_e_ex",8,"attention_check",6,"hall","good","False",5964,1157,"start_loc"
1158,757,"8_tb_1_e_e_ex",8,"attention_check",7,"bedroom","good","False",5146,1158,"end_loc"
1160,653,"3_tb_1_e_e_im",3,"attention_check",6,"sink","washer","False",14490,1160,"start_loc"
1161,653,"3_tb_1_e_e_im",3,"attention_check",7,"basket","sink","False",6564.5,1161,"end_loc"
1163,702,"8_fb_1_s_s_im",8,"attention_check",6,"hall"," epitome of racist colonial","False",24430.5999999642,1163,"start_loc"
1164,702,"8_fb_1_s_s_im",8,"attention_check",7,"bedroom","completion","False",15643.8999999762,1164,"end_loc"
1169,677,"4_tb_1_s_e_ex",4,"attention_check",6,"shed","shed","True",36971,1169,"start_loc"
1170,677,"4_tb_1_s_e_ex",4,"attention_check",7,"garage","play catch again","False",24805,1170,"end_loc"
1172,707,"9_fb_1_s_s_im",9,"attention_check",6,"cupboard","cupboard","True",12350.8000000715,1172,"start_loc"
1173,707,"9_fb_1_s_s_im",9,"attention_check",7,"drawer","drawer","True",4967.60000002384,1173,"end_loc"
1175,683,"2_fb_1_e_s_im",2,"attention_check",6,"cupboard","cupboard","True",9646,1175,"start_loc"
1176,683,"2_fb_1_e_s_im",2,"attention_check",7,"fridge","fridge","True",7223,1176,"end_loc"
1178,727,"3_tb_1_s_e_im",3,"attention_check",6,"sink","sink","True",4335.89999985695,1178,"start_loc"
1179,727,"3_tb_1_s_e_im",3,"attention_check",7,"basket","basket","True",4039.5,1179,"end_loc"
1181,687,"7_fb_1_s_s_ex",7,"attention_check",6,"garage","drink wine","False",12453,1181,"start_loc"
1182,687,"7_fb_1_s_s_ex",7,"attention_check",7,"fridge","fridge","True",70273,1182,"end_loc"
1184,739,"4_tb_1_s_s_im",4,"attention_check",6,"shed","good","False",8019.89999985695,1184,"start_loc"
1185,739,"4_tb_1_s_s_im",4,"attention_check",7,"garage","good","False",4690.10000014305,1185,"end_loc"
1187,772,"6_fb_1_e_s_ex",6,"attention_check",6,"drawer","grow","False",3981.89999961853,1187,"start_loc"
1188,772,"6_fb_1_e_s_ex",6,"attention_check",7,"cabinet","end","False",2693.19999980927,1188,"end_loc"
1190,747,"5_fb_1_s_s_im",5,"attention_check",6,"hall","hall","True",5079.80000000447,1190,"start_loc"
1191,747,"5_fb_1_s_s_im",5,"attention_check",7,"study","study","True",6184.60000000149,1191,"end_loc"
1193,716,"1_tb_1_s_e_ex",1,"attention_check",6,"box","1","False",1115.29999995232,1193,"start_loc"
1194,716,"1_tb_1_s_e_ex",1,"attention_check",7,"basket","1","False",782,1194,"end_loc"
1196,555,"6_tb_1_e_e_im",6,"attention_check",6,"drawer","drawer","True",55388,1196,"start_loc"
1197,555,"6_tb_1_e_e_im",6,"attention_check",7,"cabinet","cabinet","True",79517,1197,"end_loc"
1199,720,"4_tb_1_s_e_im",4,"attention_check",6,"shed","shed","True",11982.3999999985,1199,"start_loc"
1200,720,"4_tb_1_s_e_im",4,"attention_check",7,"garage","shed","False",5870.89999999851,1200,"end_loc"
1202,629,"7_tb_1_e_e_ex",7,"attention_check",6,"garage","garage","True",8179.5,1202,"start_loc"
1203,629,"7_tb_1_e_e_ex",7,"attention_check",7,"fridge","fridge","True",8160.5,1203,"end_loc"
1205,729,"6_tb_1_e_e_im",6,"attention_check",6,"drawer","DOCUMENT","False",8407.79999995232,1205,"start_loc"
1206,729,"6_tb_1_e_e_im",6,"attention_check",7,"cabinet","DRAWER","False",6031.5,1206,"end_loc"
1208,218,"7_fb_1_s_e_im",7,"attention_check",6,"garage","garage","True",101990,1208,"start_loc"
1209,218,"7_fb_1_s_e_im",7,"attention_check",7,"fridge","cooled","False",69158,1209,"end_loc"
1211,678,"10_fb_1_e_e_ex",10,"attention_check",6,"toolbox","toolbox","True",38841.0999984741,1211,"start_loc"
1212,678,"10_fb_1_e_e_ex",10,"attention_check",7,"van","van","True",5706.5,1212,"end_loc"
1214,738,"11_tb_1_e_s_im",11,"attention_check",6,"suitcase","hand","False",10792.4000000954,1214,"start_loc"
1215,738,"11_tb_1_e_s_im",11,"attention_check",7,"backpack","backpack","True",4566.80000019073,1215,"end_loc"
1217,700,"7_tb_1_e_s_im",7,"attention_check",6,"garage","PARTY","False",28981.8999999762,1217,"start_loc"
1218,700,"7_tb_1_e_s_im",7,"attention_check",7,"fridge","HOME","False",11732.8000000119,1218,"end_loc"
1220,753,"5_tb_1_e_s_im",5,"attention_check",6,"hall","Hall","True",6234.59999990463,1220,"start_loc"
1221,753,"5_tb_1_e_s_im",5,"attention_check",7,"study","Study hall","False",26587.5,1221,"end_loc"
1223,719,"6_fb_1_s_e_im",6,"attention_check",6,"drawer","DRAWER","True",23540.9000000358,1223,"start_loc"
1224,719,"6_fb_1_s_e_im",6,"attention_check",7,"cabinet","CABINET","True",10250.7000000477,1224,"end_loc"
1226,732,"11_fb_1_s_e_ex",11,"attention_check",6,"suitcase","suitcase","True",17813,1226,"start_loc"
1227,732,"11_fb_1_s_e_ex",11,"attention_check",7,"backpack","table","False",12340,1227,"end_loc"
1229,546,"5_fb_1_e_s_im",5,"attention_check",6,"hall","hall","True",15735.8000001907,1229,"start_loc"
1230,546,"5_fb_1_e_s_im",5,"attention_check",7,"study","Seana","False",18804.2000002861,1230,"end_loc"
1232,669,"1_tb_1_e_s_ex",1,"attention_check",6,"box","BOX","True",12623,1232,"start_loc"
1233,669,"1_tb_1_e_s_ex",1,"attention_check",7,"basket","BASKET","True",36438,1233,"end_loc"
1235,769,"1_tb_1_s_e_ex",1,"attention_check",6,"box","library","False",22234.5999999046,1235,"start_loc"
1236,769,"1_tb_1_s_e_ex",1,"attention_check",7,"basket","library","False",4624.79999995232,1236,"end_loc"
1238,303,"8_tb_1_s_e_im",8,"attention_check",6,"hall","bedroom.","False",71074,1238,"start_loc"
1239,303,"8_tb_1_s_e_im",8,"attention_check",7,"bedroom","Sarash","False",13594,1239,"end_loc"
1241,748,"12_tb_1_e_s_im",12,"attention_check",6,"stable","saddle ","False",10350,1241,"start_loc"
1242,748,"12_tb_1_e_s_im",12,"attention_check",7,"hut","sad","False",8934,1242,"end_loc"
1244,574,"8_tb_1_s_e_im",8,"attention_check",6,"hall","hall","True",20303.5,1244,"start_loc"
1245,574,"8_tb_1_s_e_im",8,"attention_check",7,"bedroom","bedroom","True",15496.1999999955,1245,"end_loc"
1247,559,"6_fb_1_e_s_ex",6,"attention_check",6,"drawer","drawer","True",4052.5,1247,"start_loc"
1248,559,"6_fb_1_e_s_ex",6,"attention_check",7,"cabinet","staple","False",16846.6999999881,1248,"end_loc"
1250,736,"10_tb_1_e_e_ex",10,"attention_check",6,"toolbox","NO","False",3603,1250,"start_loc"
1251,736,"10_tb_1_e_e_ex",10,"attention_check",7,"van","MO","False",2735,1251,"end_loc"
1253,551,"11_fb_1_e_s_ex",11,"attention_check",6,"suitcase","suitcase","True",7406.89999997616,1253,"start_loc"
1254,551,"11_fb_1_e_s_ex",11,"attention_check",7,"backpack","backpack","True",8722.5,1254,"end_loc"
1256,743,"6_fb_1_s_s_ex",6,"attention_check",6,"drawer","drawer","True",7775.69999999925,1256,"start_loc"
1257,743,"6_fb_1_s_s_ex",6,"attention_check",7,"cabinet","cabinet","True",5680.30000000075,1257,"end_loc"
1259,734,"3_tb_1_e_s_im",3,"attention_check",6,"sink","Sink","True",10006.5,1259,"start_loc"
1260,734,"3_tb_1_e_s_im",3,"attention_check",7,"basket","Stain","False",9732.70000004768,1260,"end_loc"
1262,755,"5_tb_1_s_s_ex",5,"attention_check",6,"hall","may be","False",10145.8000001907,1262,"start_loc"
1263,755,"5_tb_1_s_s_ex",5,"attention_check",7,"study","not a sure","False",10337.0999999046,1263,"end_loc"
1265,640,"10_tb_1_e_s_ex",10,"attention_check",6,"toolbox","toolbox","True",32787,1265,"start_loc"
1266,640,"10_tb_1_e_s_ex",10,"attention_check",7,"van","van","True",17979,1266,"end_loc"
1268,756,"10_tb_1_s_e_ex",10,"attention_check",6,"toolbox","toolbox","True",7048.90000000224,1268,"start_loc"
1269,756,"10_tb_1_s_e_ex",10,"attention_check",7,"van","outside","False",10601.5,1269,"end_loc"
1271,768,"10_fb_1_s_s_ex",10,"attention_check",6,"toolbox","toolbox","True",7673,1271,"start_loc"
1272,768,"10_fb_1_s_s_ex",10,"attention_check",7,"van","van","True",4879,1272,"end_loc"
1274,759,"1_fb_1_s_e_ex",1,"attention_check",6,"box","Box","True",6004,1274,"start_loc"
1275,759,"1_fb_1_s_e_ex",1,"attention_check",7,"basket","Basket","True",8227,1275,"end_loc"
1277,486,"10_fb_1_s_s_im",10,"attention_check",6,"toolbox","garage","False",18860.7000000477,1277,"start_loc"
1278,486,"10_fb_1_s_s_im",10,"attention_check",7,"van","last","False",42701.6000000238,1278,"end_loc"
1280,519,"5_tb_1_e_e_ex",5,"attention_check",6,"hall","good","False",7961.29999995232,1280,"start_loc"
1281,519,"5_tb_1_e_e_ex",5,"attention_check",7,"study","good","False",81452.1999998093,1281,"end_loc"
1283,740,"1_fb_1_s_e_im",1,"attention_check",6,"box","pocket","False",6575.69999980927,1283,"start_loc"
1284,740,"1_fb_1_s_e_im",1,"attention_check",7,"basket","loss","False",5204.69999980927,1284,"end_loc"
1286,780,"2_fb_1_s_e_im",2,"attention_check",6,"cupboard","kitchen","False",8833,1286,"start_loc"
1287,780,"2_fb_1_s_e_im",2,"attention_check",7,"fridge","kitchen","False",6425,1287,"end_loc"
1289,639,"3_tb_1_s_e_ex",3,"attention_check",6,"sink","basket","False",12733.3999999762,1289,"start_loc"
1290,639,"3_tb_1_s_e_ex",3,"attention_check",7,"basket","basket","True",5217.90000003576,1290,"end_loc"
1292,717,"6_tb_1_s_e_im",6,"attention_check",6,"drawer","drawer","True",14706,1292,"start_loc"
1293,717,"6_tb_1_s_e_im",6,"attention_check",7,"cabinet","cabinet","True",10223.1000000238,1293,"end_loc"
1295,754,"5_fb_1_s_e_ex",5,"attention_check",6,"hall","hall ","False",24801,1295,"start_loc"
1296,754,"5_fb_1_s_e_ex",5,"attention_check",7,"study","hall ","False",23432,1296,"end_loc"
1298,782,"10_tb_1_s_e_ex",10,"attention_check",6,"toolbox","finsed","False",6337,1298,"start_loc"
1299,782,"10_tb_1_s_e_ex",10,"attention_check",7,"van","volume","False",5449,1299,"end_loc"
1301,802,"6_tb_1_e_e_ex",6,"attention_check",6,"drawer","dh","False",1878.80000007153,1301,"start_loc"
1302,802,"6_tb_1_e_e_ex",6,"attention_check",7,"cabinet","dh","False",1414.69999992847,1302,"end_loc"
1304,741,"4_fb_1_e_e_im",4,"attention_check",6,"shed","shed","True",5807.30000001192,1304,"start_loc"
1305,741,"4_fb_1_e_e_im",4,"attention_check",7,"garage","garage","True",5662,1305,"end_loc"
1307,810,"12_tb_1_e_s_ex",12,"attention_check",6,"stable","ear","False",1990.90000152588,1307,"start_loc"
1308,810,"12_tb_1_e_s_ex",12,"attention_check",7,"hut","end","False",2076.39999961853,1308,"end_loc"
1310,784,"11_fb_1_s_s_im",11,"attention_check",6,"suitcase","end","False",5301,1310,"start_loc"
1311,784,"11_fb_1_s_s_im",11,"attention_check",7,"backpack","good","False",11952,1311,"end_loc"
1313,742,"2_fb_1_s_e_ex",2,"attention_check",6,"cupboard","slap","False",10505.8000001907,1313,"start_loc"
1314,742,"2_fb_1_s_e_ex",2,"attention_check",7,"fridge","mother ","False",24135,1314,"end_loc"
1316,370,"10_fb_1_e_s_ex",10,"attention_check",6,"toolbox","toolbox","True",21660.8000001907,1316,"start_loc"
1317,370,"10_fb_1_e_s_ex",10,"attention_check",7,"van","van","True",38822,1317,"end_loc"
1319,654,"12_tb_1_e_e_ex",12,"attention_check",6,"stable","box","False",34439,1319,"start_loc"
1320,654,"12_tb_1_e_e_ex",12,"attention_check",7,"hut","cottage","False",33021,1320,"end_loc"
1322,405,"9_tb_1_e_s_ex",9,"attention_check",6,"cupboard","cupboard","True",39074.6999988556,1322,"start_loc"
1323,405,"9_tb_1_e_s_ex",9,"attention_check",7,"drawer","drawer","True",36710.6000003815,1323,"end_loc"
1325,805,"12_tb_1_s_s_ex",12,"attention_check",6,"stable","moral ","False",5517.5,1325,"start_loc"
1326,805,"12_tb_1_s_s_ex",12,"attention_check",7,"hut","end","False",3038.39999997616,1326,"end_loc"
1328,749,"2_fb_1_s_s_ex",2,"attention_check",6,"cupboard","Freezer","False",4345.60000000894,1328,"start_loc"
1329,749,"2_fb_1_s_s_ex",2,"attention_check",7,"fridge","Freezer","False",4954.79999999702,1329,"end_loc"
1331,602,"4_fb_1_e_e_ex",4,"attention_check",6,"shed","play game","False",93241,1331,"start_loc"
1332,602,"4_fb_1_e_e_ex",4,"attention_check",7,"garage","ground","False",13354,1332,"end_loc"
1334,735,"7_tb_1_s_e_ex",7,"attention_check",6,"garage","Samuel ","False",26482.2999999523,1334,"start_loc"
1335,735,"7_tb_1_s_e_ex",7,"attention_check",7,"fridge","China ","False",27420.9000000954,1335,"end_loc"
1337,767,"2_fb_1_s_s_im",2,"attention_check",6,"cupboard","room","False",9496.59999990463,1337,"start_loc"
